date,tempC,tempF,humid,heatindex
20190424,19.5,67.2,70.1,19.54
20190425,13.8,56.8,74.5,13.8
20190426,8.7,47.7,84,8.7
20190427,11,51.9,55.1,11.04
20190428,12.9,55.3,48.2,12.94
20190429,12.8,55.1,52.3,12.84
20190430,15.3,59.6,53.3,15.33
20190501,16.2,61.1,51.6,16.19
20190502,17.1,62.8,28,17.12
20190503,17.8,64.1,35.6,17.81
20190504,19.3,66.7,41.4,19.27
20190505,19.4,67,35.7,19.42
20190506,14.6,58.3,29.1,14.61
20190507,15,58.9,31.5,14.97
20190508,15.5,59.9,46.3,15.51
20190509,16.6,61.9,44.4,16.64
20190510,17.6,63.6,48.1,17.57
20190511,20.1,68.3,39.9,20.14
20190512,21.5,70.7,36.6,21.48
20190513,18.8,65.9,42.3,18.82
20190514,19.6,67.2,43.8,19.55
20190515,20.6,69.1,48.3,20.6
20190516,23.2,73.8,44.6,23.24
20190517,23.4,74.2,45.6,23.44
20190518,22.9,73.1,47,22.86
20190519,19.6,67.3,88.9,19.62
20190520,17,62.5,63.8,16.95
20190521,17.1,62.8,51.8,17.1
20190522,19.2,66.6,46.7,19.24
20190523,21.9,71.5,45.1,21.93
20190524,24.1,75.4,45.5,24.11
20190525,23.5,74.3,45.6,23.5
20190526,24.5,76,39.4,24.45
20190527,18.6,65.4,79.6,18.55
20190528,18,64.3,45.1,17.96
20190529,20,68.1,49.5,20.04
20190530,19.7,67.5,47.7,19.72
20190531,19.2,66.6,48.8,19.25
20190601,18.8,65.9,60,18.83
20190602,20.9,69.6,44.8,20.9
20190603,22.8,73.1,41.7,22.82
20190604,22.8,73.1,54.3,22.83
20190605,22.9,73.2,64.2,22.88
20190606,21.3,70.3,75.6,21.29
20190607,20,68,78.1,20.01
20190608,21.7,71.1,57.3,21.7
20190609,21.9,71.3,65.8,21.85
20190610,18.4,65.1,71.7,18.41
20190611,20.5,68.9,49.7,20.5
20190612,21.6,70.8,57.9,21.56
20190613,22.8,73,52,22.8
20190614,22.9,73.3,54.1,22.95
20190615,22,71.6,62.9,22.01
20190616,21.7,71,57.2,21.66
20190617,21.8,71.2,59,21.79
20190618,20.6,69.1,78.1,20.62
20190619,21.4,70.5,78,21.37
20190620,22.8,73,70.2,22.75
20190621,22,71.7,74.7,22.05
20190622,23.9,75,45.4,23.9
20190623,24.9,76.8,39.8,24.88
20190624,25.4,77.7,45.2,25.36
20190625,25.5,77.9,49.6,25.48
20190626,25.4,77.6,51.1,25.35
20190627,25.5,78,71.4,25.54
20190628,25,76.9,66.5,24.96
20190629,23,73.5,70.8,23.04
20190630,24,75.2,72.8,23.98
20190701,24,75.1,63.8,23.97
20190702,24.3,75.7,63.2,24.29
20190703,24.2,75.5,65.3,24.18
20190704,25.4,77.6,58.6,25.35
20190705,27.3,81.1,45.5,27.41
20190706,29.9,85.8,39.7,29.5
20190707,26.9,80.3,43.5,26.94
20190708,25.1,77.2,45.3,25.13
20190709,25.1,77.2,46.3,25.11
20190710,22.8,73,61,22.79
20190711,21.8,71.2,79,21.79
20190712,23.5,74.2,66.7,23.47
20190713,24.9,76.8,67.4,24.87
20190714,25.8,78.4,65.2,25.76
20190715,23.9,75,77.9,23.87
20190716,24.4,75.8,80.8,24.36
20190717,25.5,78,74.5,25.54
20190718,27,80.7,64.9,28.51
20190719,28.4,83.1,61.2,30.17
20190720,28.3,83,63.1,30.31
20190721,25.3,77.5,87.1,25.26
20190722,26.7,80,74.7,28.66
20190723,27.9,82.2,71.5,30.67
20190724,26.4,79.6,82.3,26.44
20190725,26.4,79.4,90.5,26.35
20190726,25.1,77.1,94.9,25.06
20190727,28.1,82.6,78.6,32.13
20190728,26.3,79.4,87.1,26.31
20190729,27.4,81.4,75,30.13
20190730,28,82.5,75.3,31.49
20190731,25.9,78.6,91.3,25.87
20190801,26.4,79.5,85.8,26.41
20190802,28.4,83.1,74.8,32.16
20190803,29.4,84.9,70.6,33.76
20190804,28.5,83.2,73.4,32.13
20190805,30.3,86.6,67.3,35.11
20190806,31.7,89.1,52,34.33
20190807,27,80.6,76.1,29.35
20190808,28.8,83.9,72,32.7
20190809,29.8,85.7,68.5,34.24
20190810,31.4,88.5,59.4,35.56
20190811,30.7,87.3,51.3,32.39
20190812,26.5,79.8,91,26.53
20190813,29.2,84.5,76.3,34.43
20190814,30.3,86.5,66.2,34.78
20190815,26.3,79.4,79.2,26.31
20190816,25.8,78.5,76.8,25.81
20190817,26,78.8,70,26.03
20190818,25.6,78.1,65.1,25.63
20190819,26.1,79.1,62,26.15
20190820,28,82.3,56.6,29.02
20190821,27.2,80.9,64.7,28.67
20190822,26.8,80.2,67.5,28.28
20190823,26.4,79.4,58.6,26.35
20190824,24,75.1,60.4,23.96
20190825,24.7,76.5,67.3,24.7
20190826,26.3,79.3,63.9,26.28
20190827,25.7,78.3,70.8,25.73
20190828,26,78.8,66.6,26
20190829,23.6,74.5,77.6,23.59
20190830,22.6,72.7,65.3,22.62
20190831,23.4,74.1,64.5,23.4
20190901,23.6,74.5,64.4,23.63
20190902,24.4,75.8,57,24.35
20190903,24.2,75.5,66.7,24.17
20190904,22.8,73,88,22.79
20190905,23.1,73.6,91.7,23.1
20190906,25,77.1,80.4,25.04
20190907,25.7,78.2,73.8,25.67
20190908,24.7,76.4,77.1,24.67
20190909,24.9,76.9,74.8,24.92
20190910,23.9,75,91.7,23.88
20190911,24.4,75.9,73.6,24.38
20190912,21.3,70.3,69,21.28
20190913,23,73.4,62.4,22.98
20190914,22.5,72.4,77.8,22.45
20190915,24.1,75.4,72,24.09
20190916,24.6,76.2,55,24.58
20190917,23.4,74.1,40,23.41
20190918,21.5,70.7,45.7,21.5
20190919,19.4,66.9,45.6,19.39
20190920,19.4,66.9,51.6,19.38
20190921,19.7,67.5,59.7,19.72
20190922,18.6,65.5,63,18.64
20190923,20.1,68.2,50.1,20.11
20190924,19.7,67.5,60.6,19.71
20190925,20.8,69.4,64.2,20.77
20190926,22.7,72.9,59.6,22.73
20190927,22.9,73.3,57.5,22.92
20190928,23.7,74.7,58.8,23.74
20190929,22.7,72.8,60.6,22.66
20190930,22.4,72.3,62.5,22.41
20191001,23,73.3,66,22.95
20191002,21.8,71.2,87,21.78
20191003,22.4,72.3,74.5,22.38
20191004,22.4,72.3,70.3,22.38
20191005,19.2,66.6,73.3,19.24
20191006,17.7,63.9,54,17.75
20191007,15.1,59.2,89.8,15.11
20191008,15,59,62.5,15.01
20191009,13.6,56.5,48,13.6
20191010,14.8,58.6,60.3,14.78
20191011,18.7,65.7,60.3,18.73
20191012,18.1,64.6,48.8,18.12
20191013,17.1,62.7,52.5,17.05
20191014,14.8,58.6,58.5,14.8
20191015,14.3,57.7,53.4,14.29
20191016,14.4,58,58.8,14.43
20191017,15.5,59.9,55.5,15.51
20191018,16.9,62.4,58.3,16.86
20191019,17.1,62.9,62.6,17.15
20191020,16.7,62,71,16.68
20191021,17,62.6,61.3,16.98
20191022,18,64.4,57.4,18.03
20191023,17,62.6,58.4,16.98
20191024,18.4,65,48.3,18.35
20191025,17,62.5,55.6,16.97
20191026,10.4,50.7,60.6,10.41
20191027,10.6,51.2,58.3,10.64
20191028,12.7,54.8,65.1,12.69
20191029,13,55.5,62.1,13.05
20191030,11,51.8,60.2,11.02
20191031,14.2,57.6,72.8,14.23
20191101,15.3,59.5,60,15.3
20191102,13.4,56,57.2,13.35
20191103,14.7,58.5,57.6,14.74
20191104,13.9,57,57.4,13.87
20191105,12.4,54.3,66.4,12.4
20191106,11,51.7,64.4,10.95
20191107,9.6,49.2,46.5,9.58
20191108,6.7,44.1,30.1,6.75
20191109,9.4,48.9,39.7,9.36
20191110,9.8,49.6,58.7,9.79
20191111,11.4,52.4,73.5,11.36
20191112,9.3,48.8,64.6,9.33
20191113,7.8,46,74.5,7.75
20191114,1.5,34.7,30.4,1.52
20191115,5.3,41.5,82.5,5.3
20191116,6.9,44.3,82,6.86
20191117,7.8,46.1,78.3,7.81
20191118,5.5,42,62.8,5.53
20191119,0.4,32.8,48.5,0.45
20191120,0.5,32.8,36.4,0.47
20191121,3.6,38.5,38.2,3.63
20191122,9.5,49.2,33.1,9.53
20191123,11.9,53.5,50.4,11.92
20191124,10.4,50.7,73.5,10.38
20191125,2.1,35.9,61.6,2.15
20191126,6.4,43.5,64.5,6.39
20191127,3.5,38.2,52.5,3.47
20191128,3.5,38.3,52.1,3.51
20191129,1.5,34.7,44.7,1.5
20191130,3.8,38.8,41.4,3.79
20191201,4.9,40.8,76.7,4.9
20191202,0.3,32.6,50.5,0.33
20191203,0,32,58.1,-0.03
20191204,2.3,36.2,46.5,2.35
20191205,-3.7,25.3,33.5,-3.7
20191206,-6.2,20.8,33.3,-6.2
20191207,-2.5,27.5,62.1,-2.5
20191208,-1,30.1,65.3,-1.03
20191209,2.5,36.6,56.6,2.53
20191210,8.1,46.6,80.6,8.12
20191211,6.9,44.5,64.5,6.95
20191212,-0.5,31.1,45,-0.52
20191213,1.5,34.7,50.9,1.51
20191214,3,37.3,60,2.97
20191215,5,40.9,52.2,4.97
20191216,7.3,45.2,59,7.34
20191217,8.3,46.9,80.8,8.28
20191218,1.2,34.2,65.9,1.24
20191219,-1,30.2,49,-0.99
20191220,-0.9,30.4,44.1,-0.86
20191221,-1.5,29.3,64.1,-1.52
20191222,3.6,38.5,63.5,3.63
20191223,3.8,38.9,79.3,3.84
20191224,0.9,33.6,68.4,0.87
20191225,1.5,34.8,62,1.54
20191226,2.5,36.5,58.1,2.48
20191227,-1.8,28.9,46.9,-1.75
20191228,0.9,33.6,47.6,0.89
20191229,3.5,38.3,49.6,3.5
20191230,3.5,38.3,71.5,3.52
20191231,-7.8,17.9,41.7,-7.84
20200101,-2.7,27.1,61.7,-2.71
20200102,1,33.8,64.9,0.99
20200103,0.1,32.2,57.8,0.12
20200104,1.1,33.9,50.9,1.05
20200105,1.2,34.1,45.7,1.18
20200106,2.7,36.9,61.7,2.73
20200107,6.1,42.9,95,6.06
20200108,3.1,37.6,88.3,3.14
20200109,-0.9,30.4,64.7,-0.9
20200110,-0.8,30.5,64,-0.82
20200111,0,31.9,61.5,-0.03
20200112,-1,30.3,61.1,-0.95
20200113,-2.6,27.2,52.8,-2.65
20200114,-2.4,27.7,44.4,-2.37
20200115,-2.7,27.1,44.6,-2.71
20200116,-1.8,28.8,42.2,-1.78
20200117,-0.6,30.8,44,-0.64
20200118,0.3,32.5,47.1,0.27
20200119,1.8,35.3,63.5,1.82
20200120,1,33.8,49.5,0.98
20200121,-0.6,30.9,37.3,-0.64
20200122,2.8,37,35.9,2.76
20200123,4.6,40.2,47.6,4.58
20200124,3,37.4,62.7,2.98
20200125,4.3,39.8,61.3,4.34
20200126,5.3,41.5,57.6,5.29
20200127,6,42.8,47.4,6.01
20200128,6.9,44.3,50.5,6.86
20200129,6,42.9,46.2,6.05
20200130,5.3,41.6,46.2,5.34
20200131,4.1,39.4,58.1,4.12
20200201,2.6,36.7,65.9,2.62
20200202,1.5,34.7,54.1,1.48
20200203,0,32,45.1,0
20200204,-1.4,29.4,52.3,-1.42
20200205,-8,17.7,38.4,-7.95
20200206,-6.5,20.3,35,-6.49
20200207,-2.3,27.9,42.2,-2.26
20200208,0.1,32.3,50.2,0.14
20200209,-0.6,30.8,49.8,-0.65
20200210,3.8,38.9,51.3,3.83
20200211,6.3,43.4,38.9,6.32
20200212,7.3,45.2,68.9,7.33
20200213,6.7,44.1,85.4,6.71
20200214,8,46.4,70.8,7.99
20200215,9.8,49.7,61.7,9.81
20200216,-0.6,31,82.7,-0.57
20200217,-5.6,21.8,66.5,-5.64
20200218,-4.3,24.3,44.3,-4.28
20200219,0.6,33.1,55.5,0.6
20200220,4.4,39.9,62.5,4.38
20200221,6.4,43.5,64.7,6.38
20200222,4.5,40.1,65.8,4.5
20200223,2.4,36.3,47.7,2.36
20200224,6.5,43.6,52.5,6.45
20200225,6.9,44.4,73.6,6.88
20200226,6.4,43.6,58.3,6.45
20200227,6.2,43.2,54,6.22
20200228,4.5,40.1,75.2,4.5
20200229,7.6,45.6,70.7,7.58
20200301,5.9,42.6,71.7,5.9
20200302,3.5,38.3,55.7,3.52
20200303,4.7,40.4,56.8,4.65
20200304,2.6,36.6,55.3,2.57
20200305,1.1,34,47.8,1.1
20200306,3.4,38.2,48.4,3.43
20200307,6.7,44,38.2,6.68
20200308,9.1,48.4,44.5,9.13
20200309,10.8,51.4,38.9,10.75
20200310,7.1,44.7,78.2,7.05
20200311,3.7,38.7,41.6,3.72
20200312,6.3,43.4,49.3,6.32
20200313,5.5,41.9,42.7,5.48
20200314,3.2,37.7,46.5,3.15
20200315,4.3,39.7,48.8,4.26
20200316,3.2,37.8,41.5,3.23
20200317,6.5,43.7,65.1,6.48
20200318,9.6,49.3,49.5,9.6
20200319,9.5,49.1,47.1,9.48
20200320,8.5,47.3,40.8,8.51
20200321,12.4,54.4,54,12.44
20200322,11.3,52.3,43,11.29
20200323,10.6,51,36.1,10.55
20200324,11.3,52.4,37.1,11.31
20200325,12.2,54,32.8,12.23
20200326,14.5,58,50.7,14.46
20200327,12.6,54.7,62,12.61
20200328,7.8,46,17.9,7.78
20200329,8.5,47.3,29.5,8.51
20200330,10.1,50.1,37.8,10.07
20200331,11.5,52.7,34.7,11.49
20200401,11.7,53.1,34.2,11.74
20200402,9.2,48.5,42.7,9.17
20200403,10,50,53,10
20200404,9.1,48.3,40.7,9.08
20200405,7.1,44.8,26.6,7.09
20200406,9.1,48.4,38.8,9.09
20200407,10.6,51.1,59.1,10.59
20200408,9.5,49,25.5,9.47
20200409,9,48.1,41.7,8.96
20200410,10.6,51.2,52.7,10.64
20200411,10,50,63.3,9.98
20200412,9.9,49.8,60.5,9.88
20200413,11.9,53.5,39.9,11.93
20200414,13,55.5,47.2,13.03
20200415,13.1,55.6,40,13.1
20200416,15.7,60.3,39.4,15.7
20200417,12.7,54.8,73.9,12.69
20200418,13.3,56,69.4,13.35
20200419,12.4,54.3,74.6,12.38
20200420,10.2,50.4,75.3,10.24
20200421,7.6,45.7,50.8,7.59
20200422,6,42.9,45.6,6.04
20200423,7.7,45.9,48,7.7
20200424,9.6,49.2,55.3,9.56
20200425,13.2,55.8,53.3,13.2
20200426,12.3,54.1,44.3,12.28
20200427,12.9,55.1,50.3,12.85
20200428,13.7,56.6,47.8,13.69
20200429,14.9,58.8,51.4,14.88
20200430,16.6,61.9,54.1,16.6
20200501,20.1,68.2,73.2,20.12
20200502,20.2,68.4,80,20.24
20200503,21.6,71,69.8,21.64
20200504,20.7,69.3,63.7,20.7
20200505,16.2,61.1,67.6,16.18
20200506,19,66.2,52.8,18.99
20200507,20.6,69.1,32.9,20.59
20200508,20.3,68.6,29.3,20.33
20200509,14.3,57.8,93.2,14.33
20200510,14.3,57.7,89.1,14.28
20200511,16.7,62,60.8,16.65
20200512,14.2,57.5,70.9,14.18
20200513,16,60.8,49.6,15.99
20200514,18.7,65.7,36.1,18.7
20200515,16.4,61.6,76.3,16.44
20200516,16.7,62,90.7,16.68
20200517,18.8,65.8,80.6,18.78
20200518,19.5,67,80.1,19.46
20200519,13.3,56,75.2,13.34
20200520,14.1,57.4,59.8,14.13
20200521,17,62.6,56.7,17.02
20200522,18.6,65.4,67.3,18.58
20200523,20.1,68.1,65.9,20.06
20200524,17.5,63.5,83.3,17.48
20200525,16.7,62.1,80.2,16.7
20200526,16.2,61.1,81.1,16.18
20200527,17.4,63.3,69.8,17.37
20200528,18.6,65.5,63,18.6
20200529,20.5,69,65.4,20.54
20200530,22.6,72.7,57.3,22.63
20200531,21.3,70.4,61.5,21.31
20200601,19.8,67.7,65.2,19.84
20200602,17.9,64.2,69,17.9
20200603,21.8,71.3,73.4,21.84
20200604,21.9,71.4,79.9,21.91
20200605,22.9,73.2,71.5,22.86
20200606,24.6,76.3,63.6,24.58
20200607,22.9,73.2,68.5,22.87
20200608,24.8,76.6,65.5,24.78
20200609,26.6,79.9,52.4,26.6
20200610,26.1,78.9,60,26.07
20200611,25.9,78.7,70,25.93
20200612,24.9,76.8,67.4,24.86
20200613,26.7,80.1,53.3,27.36
20200614,24.5,76,68.5,24.45
20200615,22.8,73,62.9,22.78
20200616,24.3,75.7,63.2,24.3
20200617,24.4,75.9,59.8,24.4
20200618,23.3,74,61.2,23.31
20200619,24.8,76.6,61.5,24.79
20200620,24.9,76.8,62.7,24.9
20200621,25.8,78.5,59.8,25.82
20200622,28.3,83,52.3,29.07
20200623,27.3,81.1,52.5,27.87
20200624,22.8,73.1,79.9,22.83
20200625,21.5,70.8,91.2,21.54
20200626,21.7,71,84,21.66
20200627,23.9,75.1,69.8,23.94
20200628,25,77.1,71.3,25.03
20200629,24.1,75.3,75.5,24.06
20200630,20.2,68.3,84,20.18
20200701,21,69.7,79.1,20.97
20200702,24,75.3,74.3,24.03
20200703,25.7,78.2,63.3,25.66
20200704,24,75.2,66.3,24.01
20200705,23.7,74.6,68,23.68
20200706,25.6,78,66.2,25.56
20200707,24.2,75.6,74.5,24.23
20200708,25.5,77.8,72.4,25.45
20200709,27.1,80.7,66.3,28.66
20200710,25.1,77.1,72.4,25.06
20200711,25.8,78.5,63.5,25.82
20200712,23.7,74.6,69.7,23.67
20200713,19,66.2,94,18.98
20200714,20.1,68.2,81.4,20.12
20200715,23.2,73.7,63.8,23.18
20200716,24.8,76.6,70.3,24.76
20200717,25.9,78.5,72.9,25.85
20200718,26,78.9,72.1,26.03
20200719,23.9,75,80.3,23.9
20200720,24.1,75.4,86.1,24.1
20200721,24.9,76.9,76.9,24.92
20200722,23.8,74.8,88.6,23.78
20200723,21.4,70.6,95,21.43
20200724,22.3,72.2,76,22.33
20200725,24.5,76.1,68.5,24.48
20200726,25.3,77.5,68.4,25.28
20200727,24.3,75.7,85.9,24.28
20200728,24.3,75.8,84.5,24.31
20200729,23.6,74.5,95.4,23.64
20200730,25.4,77.8,86,25.45
20200731,26.2,79.1,81.4,26.15
20200801,25.3,77.6,90.7,25.31
20200802,24.7,76.4,96.5,24.69
20200803,25.1,77.1,95.6,25.08
20200804,26.8,80.3,89.8,30.6
20200805,26.6,79.8,91.6,26.58
20200806,24.3,75.8,93.3,24.33
20200807,24.2,75.6,85.6,24.2
20200808,24.2,75.6,88,24.24
20200809,24.8,76.6,96.2,24.75
20200810,26.6,79.8,91.5,26.58
20200811,24.7,76.5,92.5,24.74
20200812,27.1,80.7,84.8,30.36
20200813,28,82.4,82.3,32.51
20200814,27.2,81,85.9,30.94
20200815,26.1,79,95.6,26.1
20200816,27.4,81.3,83.3,31.01
20200817,28.3,82.9,77.8,32.38
20200818,27.5,81.6,77.2,30.63
20200819,27.1,80.9,76.5,29.72
20200820,27.6,81.6,77.1,30.65
20200821,26.6,79.9,82.9,26.61
20200822,24.4,75.9,87.7,24.4
20200823,25,77,79.7,25.02
20200824,27.5,81.6,72.1,30.02
20200825,29.7,85.5,69.2,34.18
20200826,30.3,86.5,68.1,35.24
20200827,27.2,81,82.7,30.53
20200828,27.4,81.3,88.3,31.86
20200829,26.9,80.3,89.6,30.63
20200830,26.9,80.4,89.7,30.79
20200831,26.3,79.4,78.8,26.33
20200901,26.6,79.9,72.3,26.61
20200902,24.6,76.3,90.1,24.62
20200903,22.8,73,83.5,22.8
20200904,23.3,73.9,64.4,23.28
20200905,23.1,73.5,66.7,23.08
20200906,21.9,71.5,77.9,21.95
20200907,19,66.3,94.8,19.04
20200908,23.2,73.8,71.5,23.21
20200909,21.4,70.5,82.2,21.41
20200910,22.5,72.6,76.8,22.54
20200911,22.6,72.7,72.1,22.61
20200912,20.2,68.4,84.9,20.24
20200913,21.4,70.4,70.2,21.35
20200914,21.3,70.4,79.5,21.32
20200915,22.8,73,76.4,22.76
20200916,22.6,72.7,79,22.63
20200917,21.3,70.4,71.5,21.32
20200918,21.5,70.8,63.7,21.53
20200919,21.3,70.3,60.1,21.28
20200920,19.7,67.5,57.6,19.73
20200921,19.1,66.4,55.8,19.14
20200922,20.1,68.1,56,20.06
20200923,19.2,66.6,59.2,19.23
20200924,20.7,69.2,59.3,20.65
20200925,20.3,68.5,63.3,20.26
20200926,19.3,66.8,62.3,19.34
20200927,20.2,68.4,62.9,20.21
20200928,20.6,69.1,65.7,20.59
20200929,19.6,67.4,67.7,19.65
20200930,19.7,67.4,77.2,19.68
20201001,18.7,65.7,76.2,18.73
20201002,19,66.1,79,18.97
20201003,20,68,73.3,20.02
20201004,17.4,63.3,66.2,17.37
20201005,13.2,55.8,57.3,13.2
20201006,14.1,57.3,57.8,14.06
20201007,15.9,60.6,47.5,15.86
20201008,17.2,63,54.5,17.24
20201009,17.2,62.9,52.8,17.15
20201010,16.7,62.1,60.1,16.73
20201011,16.9,62.4,67.5,16.86
20201012,16.6,61.9,69.6,16.6
20201013,13.4,56.2,53.3,13.42
20201014,13.2,55.8,48.9,13.21
20201015,11.5,52.7,40.8,11.52
20201016,11.8,53.3,62.3,11.84
20201017,13.2,55.8,64.3,13.2
20201018,13.4,56.2,65.2,13.44
20201019,15.1,59.2,73.6,15.1
20201020,15.3,59.5,68.4,15.27
20201021,14.1,57.4,68.1,14.1
20201022,13.8,56.9,67.8,13.82
20201023,8.8,47.8,52.1,8.8
20201024,8.5,47.3,48.2,8.49
20201025,11.6,52.9,61,11.58
20201026,12.9,55.3,72.2,12.92
20201027,13.7,56.7,74,13.73
20201028,14.3,57.7,57.1,14.28
20201029,10.8,51.4,39.5,10.77
20201030,12,53.6,41.8,11.99
20201031,13,55.5,60.3,13.05
20201101,13.9,57.1,83.8,13.95
20201102,11.2,52.2,56.8,11.22
20201103,5.5,41.8,49.8,5.45
20201104,4.8,40.7,42.4,4.83
20201105,9.2,48.5,61,9.15
20201106,13.1,55.6,62.5,13.11
20201107,14.8,58.6,69,14.8
20201108,9.3,48.8,47.5,9.31
20201109,5.2,41.4,41,5.25
20201110,7.6,45.7,56,7.63
20201111,9.2,48.6,53.3,9.23
20201112,10.4,50.6,55.9,10.35
20201113,12.1,53.7,69.8,12.05
20201114,12.3,54.1,68.7,12.29
20201115,11.3,52.4,73.2,11.31
20201116,12.2,53.9,71.5,12.18
20201117,15.5,60,66.9,15.54
20201118,16.5,61.7,90.3,16.52
20201119,14.4,57.9,91.3,14.39
20201120,3.3,38,75.5,3.34
20201121,5.8,42.4,67.5,5.78
20201122,6.1,43.1,80.8,6.15
20201123,1.7,35,62,1.69
20201124,2.9,37.1,54.8,2.85
20201125,4.4,39.9,63,4.39
20201126,5.6,42,67,5.55
20201127,4.5,40,63,4.47
20201128,0,32,51,0
20201129,-0.5,31.2,58.8,-0.46
20201130,-0.3,31.5,57.9,-0.3
20201201,1,33.8,45.7,0.99
20201202,2.5,36.5,41,2.52
20201203,1,33.8,46.3,0.98
20201204,-0.7,30.7,53.8,-0.73
20201205,1.8,35.2,62.4,1.8
20201206,4.5,40,66.2,4.47
20201207,3.8,38.8,58.9,3.8
20201208,-0.3,31.4,49.9,-0.32
20201209,1,33.9,55.2,1.05
20201210,5.8,42.4,66.7,5.78
20201211,5.4,41.7,78.1,5.36
20201212,2.6,36.7,53.5,2.64
20201213,-0.4,31.2,73.9,-0.44
20201214,-7.5,18.6,49.2,-7.45
20201215,-8.3,17.1,42.8,-8.27
20201216,-8.2,17.2,43.5,-8.2
20201217,-5.5,22.1,47.4,-5.49
20201218,-1.6,29.1,57,-1.63
20201219,-5.2,22.6,44.8,-5.21
20201220,-3.8,25.2,50.2,-3.76
20201221,-1.3,29.7,63.7,-1.25
20201222,1.7,35,67.5,1.67
20201223,4.1,39.5,75.1,4.14
20201224,3.4,38,63.2,3.36
20201225,-0.8,30.6,51.8,-0.8
20201226,1.9,35.5,64.7,1.92
20201227,5.4,41.7,63.1,5.4
20201228,6.9,44.5,71,6.92
20201229,1,33.9,72,1.03
20201230,-10.4,13.3,54.8,-10.37
20201231,-9.2,15.4,52.6,-9.23
20210101,-4.6,23.7,64.9,-4.61
20210102,-4.7,23.5,39.1,-4.73
20210103,-5.6,21.9,44.4,-5.63
20210104,-3.8,25.2,48.9,-3.77
20210105,-4.8,23.3,54.3,-4.84
20210106,-7.4,18.8,53.9,-7.36
20210107,-13.8,7.1,51.2,-13.82
20210108,-14.9,5.1,44.6,-14.95
20210109,-12.4,9.7,45,-12.38
20210110,-8.1,17.5,53.7,-8.07
20210111,-6.8,19.8,62.3,-6.75
20210112,-4.4,24.1,77,-4.37
20210113,1.7,35,83.2,1.68
20210114,1.6,34.9,48.3,1.61
20210115,4.7,40.4,64.7,4.67
20210116,-4.3,24.2,59.5,-4.33
20210117,-6,21.2,55.4,-6.02
20210118,-3.3,26.1,67.3,-3.26
20210119,-6.6,20.2,38.7,-6.55
20210120,-0.7,30.8,38.5,-0.69
20210121,4.3,39.8,59,4.32
20210122,5.5,41.9,93.3,5.5
20210123,7.5,45.6,68.2,7.53
20210124,7.4,45.3,62.9,7.41
20210125,7.8,46.1,62.1,7.83
20210126,5.8,42.4,79,5.77
20210127,1.9,35.4,50.3,1.88
20210128,-1.8,28.8,53.4,-1.78
20210129,-8.8,16.1,39.6,-8.81
20210130,-2,28.4,57.8,-1.98
20210131,2.5,36.6,57.8,2.54
20210201,5.9,42.6,76.2,5.88
20210202,-5.1,22.8,44.6,-5.1
20210203,-3.9,25.1,61.2,-3.86
20210204,-3.1,26.4,52.7,-3.12
20210205,0.7,33.2,70.4,0.68
20210206,6.6,43.8,79.7,6.55
20210207,4.4,40,68.9,4.42
20210208,-2.9,26.8,44.4,-2.9
20210209,-1.2,29.8,49.8,-1.25
20210210,2.9,37.2,73.9,2.91
20210211,5.6,42.1,72.5,5.63
20210212,6.4,43.6,61.9,6.45
20210213,7.4,45.3,51.3,7.36
20210214,9.4,48.8,46.3,9.35
20210215,2.3,36.1,65.5,2.29
20210216,-4.9,23.1,59.9,-4.93
20210217,-8.2,17.3,44.5,-8.16
20210218,-6.1,21.1,44.3,-6.05
20210219,0.7,33.3,64.1,0.73
20210220,8.6,47.5,61.7,8.59
20210221,10.6,51.1,65.8,10.63
20210222,8.5,47.2,60.7,8.47
20210223,0.2,32.3,33.9,0.19
20210224,2.6,36.6,32.5,2.58
20210225,4,39.3,36.2,4.03
20210226,7.9,46.2,33.7,7.88
20210227,9.4,49,49,9.45
20210228,7.6,45.8,49.2,7.65
20210301,5.3,41.6,87.5,5.31
20210302,2.3,36.1,76.5,2.3
20210303,4.1,39.3,66.4,4.08
20210304,7,44.6,62.1,7
20210305,8.9,48.1,69.3,8.94
20210306,6.9,44.4,71.1,6.9
20210307,6.1,43,61.8,6.11
20210308,7,44.5,60.1,6.97
20210309,6.6,43.9,56.7,6.63
20210310,8.6,47.4,63.1,8.58
20210311,10,50,53.1,9.99
20210312,10.7,51.2,54.9,10.67
20210313,9.1,48.4,62.5,9.13
20210314,9.2,48.5,71.5,9.18
20210315,10.4,50.7,66.3,10.36
20210316,8.9,48,55.4,8.86
20210317,8.6,47.5,45,8.63
20210318,11.3,52.3,50.6,11.26
20210319,15,59.1,47.8,15.04
20210320,10.4,50.8,71.7,10.42
20210321,6,42.8,69.4,6.03
20210322,6,42.8,54.3,5.99
20210323,8.7,47.7,64.3,8.74
20210324,10.6,51.1,60.4,10.63
20210325,12.1,53.8,67.6,12.09
20210326,12,53.6,62,12.01
20210327,11.9,53.5,67.8,11.94
20210328,9.3,48.8,96,9.35
20210329,10.4,50.7,64.7,10.39
20210330,10.6,51.1,48.4,10.61
20210331,14.1,57.4,41,14.08
20210401,17.5,63.6,34,17.54
20210402,17.5,63.5,35.7,17.48
20210403,15.5,60,77.3,15.54
20210404,12,53.6,69,12.02
20210405,11.8,53.2,48.5,11.77
20210406,13.8,56.9,49.7,13.83
20210407,13.9,57.1,50.2,13.94
20210408,13.1,55.5,35,13.05
